DOI,  "DOI_Stub"
10.1039/C3cc40470f, 10.1039c3cc40470f
10.1039/C3cc40819a, 10.1039c3cc40819a
10.1039/C3cc40990b, 10.1039c3cc40990b
10.1039/C3cc41866a, 10.1039c3cc41866a
10.1039/C3cc41966e, 10.1039c3cc41966e
10.1039/C3cc41987h, 10.1039c3cc41987h
10.1039/C3cc42156b, 10.1039c3cc42156b
10.1039/C3cc42287a, 10.1039c3cc42287a
10.1039/C3cc43299h, 10.1039c3cc43299h
10.1039/C3cc43352h, 10.1039c3cc43352h
10.1039/C3cc43549k, 10.1039c3cc43549k
10.1039/C3cc44193h, 10.1039c3cc44193h
10.1039/C3cc45180a, 10.1039c3cc45180a
10.1039/C3cc45217d, 10.1039c3cc45217d
10.1039/C3cc45252b, 10.1039c3cc45252b
10.1039/C3cc45308a, 10.1039c3cc45308a
10.1039/C3cc45866k, 10.1039c3cc45866k
10.1039/C3cc45986a, 10.1039c3cc45986a
10.1039/c3cc46492j, 10.1039c3cc46492j
10.1039/C3cc46597g, 10.1039c3cc46597g
10.1039/C3cc47031h, 10.1039c3cc47031h
10.1039/C3cc47177b, 10.1039c3cc47177b
10.1039/C3cc47286h, 10.1039c3cc47286h
10.1039/C3cc47462c, 10.1039c3cc47462c
10.1039/C3cc47777k, 10.1039c3cc47777k
10.1039/C3cc48275h, 10.1039c3cc48275h
10.1039/C3cc48381a, 10.1039c3cc48381a
10.1039/C3cc48556k, 10.1039c3cc48556k
10.1039/C3cc49684h, 10.1039c3cc49684h
10.1039/C3ce26177h, 10.1039c3ce26177h
10.1039/C3ce26788a, 10.1039c3ce26788a
10.1039/C3ce26800d, 10.1039c3ce26800d
10.1039/C3ce27063g, 10.1039c3ce27063g
10.1039/C3ce40198g, 10.1039c3ce40198g
10.1039/C3ce40452h, 10.1039c3ce40452h
10.1039/C3ce40548f, 10.1039c3ce40548f
10.1039/C3ce40594j, 10.1039c3ce40594j
10.1039/C3ce40621k, 10.1039c3ce40621k
10.1039/C3ce40653a, 10.1039c3ce40653a
10.1039/C3ce40795k, 10.1039c3ce40795k
10.1039/C3ce40838h, 10.1039c3ce40838h
10.1039/C3ce40847g, 10.1039c3ce40847g
10.1039/C3ce40929e, 10.1039c3ce40929e
10.1039/C3ce41002a, 10.1039c3ce41002a
10.1039/C3ce41062e, 10.1039c3ce41062e
10.1039/C3ce41090k, 10.1039c3ce41090k
10.1039/C3ce41106k, 10.1039c3ce41106k
10.1039/C3ce41119b, 10.1039c3ce41119b
10.1039/C3ce41244j, 10.1039c3ce41244j
10.1039/C3ce41253a, 10.1039c3ce41253a
10.1039/C3ce41289j, 10.1039c3ce41289j
10.1039/C3ce41337c, 10.1039c3ce41337c
10.1039/c3ce41426d, 10.1039c3ce41426d
10.1039/c3ce41428k, 10.1039c3ce41428k
10.1039/C3ce41737a, 10.1039c3ce41737a
10.1039/C3ce42006j, 10.1039c3ce42006j
10.1039/C3ce42208a, 10.1039c3ce42208a
10.1039/C3cp50492a, 10.1039c3cp50492a
10.1039/C3cp50774b, 10.1039c3cp50774b
10.1039/C3cp51768c, 10.1039c3cp51768c
10.1039/C3cp54898h, 10.1039c3cp54898h
10.1039/C3cp55416c, 10.1039c3cp55416c
10.1039/C3cs60475f, 10.1039c3cs60475f
10.1039/C3cy00268c, 10.1039c3cy00268c
10.1039/C3dt00083d, 10.1039c3dt00083d
10.1039/C3dt00096f, 10.1039c3dt00096f
10.1039/C3dt32302a, 10.1039c3dt32302a
10.1039/C3dt32846e, 10.1039c3dt32846e
10.1039/C3dt32944e, 10.1039c3dt32944e
10.1039/C3dt50664a, 10.1039c3dt50664a
10.1039/C3dt50679g, 10.1039c3dt50679g
10.1039/C3dt50704a, 10.1039c3dt50704a
10.1039/C3dt50896j, 10.1039c3dt50896j
10.1039/C3dt50997d, 10.1039c3dt50997d
10.1039/C3dt51123e, 10.1039c3dt51123e
10.1039/C3dt51509e, 10.1039c3dt51509e
10.1039/C3dt51729b, 10.1039c3dt51729b
10.1039/C3dt52103f, 10.1039c3dt52103f
10.1039/C3dt52509k, 10.1039c3dt52509k
10.1039/C3dt53133c, 10.1039c3dt53133c
10.1039/C3dt53287a, 10.1039c3dt53287a
10.1039/C3ee24506c, 10.1039c3ee24506c
10.1039/C3ee40876k, 10.1039c3ee40876k
10.1039/C3ee41166d, 10.1039c3ee41166d
10.1039/C3ee42226g, 10.1039c3ee42226g
10.1039/C3ee42394h, 10.1039c3ee42394h
10.1039/c3ee42548g, 10.1039c3ee42548g
10.1039/C3nj00236e, 10.1039c3nj00236e
10.1039/C3nj00700f, 10.1039c3nj00700f
10.1039/c3py00647f, 10.1039c3py00647f
10.1039/C3ra40726h, 10.1039c3ra40726h
10.1039/C3ra40741a, 10.1039c3ra40741a
10.1039/C3ra40817e, 10.1039c3ra40817e
10.1039/C3ra42213e, 10.1039c3ra42213e
10.1039/C3ra43290d, 10.1039c3ra43290d
10.1039/C3ra44250k, 10.1039c3ra44250k
10.1039/C3ra44331k, 10.1039c3ra44331k
10.1039/c3ra45983g, 10.1039c3ra45983g
10.1039/c3ra46240d, 10.1039c3ra46240d
10.1039/C3sc22207a, 10.1039c3sc22207a
10.1039/C3sc22222e, 10.1039c3sc22222e
10.1039/C3sc51319j, 10.1039c3sc51319j
10.1039/C3sc52348a, 10.1039c3sc52348a
10.1039/c3sc52633j, 10.1039c3sc52633j
10.1039/C3sc52666f, 10.1039c3sc52666f
10.1039/C3ta01322g, 10.1039c3ta01322g
10.1039/C3ta01414b, 10.1039c3ta01414b
10.1039/C3ta01544k, 10.1039c3ta01544k
10.1039/c3ta10545h, 10.1039c3ta10545h
10.1039/C3ta10918f, 10.1039c3ta10918f
10.1039/C3ta11483j, 10.1039c3ta11483j
10.1039/C3ta11548h, 10.1039c3ta11548h
10.1039/C3ta11840a, 10.1039c3ta11840a
10.1039/C3ta12086d, 10.1039c3ta12086d
10.1039/C3ta12391j, 10.1039c3ta12391j
10.1039/C3ta12433a, 10.1039c3ta12433a
10.1039/C3ta12662e, 10.1039c3ta12662e
10.1039/C3ta12761c, 10.1039c3ta12761c
10.1039/c3ta13073h, 10.1039c3ta13073h
10.1039/C3ta13114a, 10.1039c3ta13114a
10.1039/C3ta13589f, 10.1039c3ta13589f
10.1039/C3ta14591c, 10.1039c3ta14591c
10.1039/C3ta15331b, 10.1039c3ta15331b
10.1039/C3tb00257h, 10.1039c3tb00257h
10.1039/C3tb21328e, 10.1039c3tb21328e
10.1039/C4cc00334a, 10.1039c4cc00334a
10.1039/C4cc00375f, 10.1039c4cc00375f
10.1039/C4cc00524d, 10.1039c4cc00524d
10.1039/C4cc02459a, 10.1039c4cc02459a
10.1039/C4cc04945d, 10.1039c4cc04945d
10.1039/C4cc05833j, 10.1039c4cc05833j
10.1039/C4cc05991c, 10.1039c4cc05991c
10.1039/C4cc06588c, 10.1039c4cc06588c
10.1039/C4cc06697a, 10.1039c4cc06697a
10.1039/c4cc07554d, 10.1039c4cc07554d
10.1039/c4cc08763a, 10.1039c4cc08763a
10.1039/c4cc08945f, 10.1039c4cc08945f
10.1039/c4cc09212k, 10.1039c4cc09212k
10.1039/c4cc09679g, 10.1039c4cc09679g
10.1039/c4cc09774b, 10.1039c4cc09774b
10.1039/c4cc09821h, 10.1039c4cc09821h
10.1039/c4cc09933h, 10.1039c4cc09933h
10.1039/c4cc09986a, 10.1039c4cc09986a
10.1039/c4cc09999k, 10.1039c4cc09999k
10.1039/c4cc10002f, 10.1039c4cc10002f
10.1039/C4ce00181h, 10.1039c4ce00181h
10.1039/C4ce00279b, 10.1039c4ce00279b
10.1039/C4ce00321g, 10.1039c4ce00321g
10.1039/C4ce01165a, 10.1039c4ce01165a
10.1039/C4ce01237b, 10.1039c4ce01237b
10.1039/C4ce01377h, 10.1039c4ce01377h
10.1039/c4ce01393j, 10.1039c4ce01393j
10.1039/c4ce01400f, 10.1039c4ce01400f
10.1039/c4ce01401d, 10.1039c4ce01401d
10.1039/c4ce02154a, 10.1039c4ce02154a
10.1039/c4ce02519a, 10.1039c4ce02519a
10.1039/c4cp04162c, 10.1039c4cp04162c
10.1039/C4cs00076e, 10.1039c4cs00076e
10.1039/C4cs00078a, 10.1039c4cs00078a
10.1039/C4dt00116h, 10.1039c4dt00116h
10.1039/C4dt00230j, 10.1039c4dt00230j
10.1039/C4dt00307a, 10.1039c4dt00307a
10.1039/C4dt01434k, 10.1039c4dt01434k
10.1039/C4dt02205j, 10.1039c4dt02205j
10.1039/C4dt02264e, 10.1039c4dt02264e
10.1039/C4dt02300e, 10.1039c4dt02300e
10.1039/c4dt02481h, 10.1039c4dt02481h
10.1039/C4dt02516d, 10.1039c4dt02516d
10.1039/c4dt03129f, 10.1039c4dt03129f
10.1039/c4dt03183k, 10.1039c4dt03183k
10.1039/c4dt03379e, 10.1039c4dt03379e
10.1039/c4dt03594a, 10.1039c4dt03594a
10.1039/C4ee00143e, 10.1039c4ee00143e
10.1039/C4ee01009d, 10.1039c4ee01009d
10.1039/c4ee02717e, 10.1039c4ee02717e
10.1039/C4gc00313f, 10.1039c4gc00313f
10.1039/c4gc01861c, 10.1039c4gc01861c
10.1039/c4mh00210e, 10.1039c4mh00210e
10.1039/C4nj00138a, 10.1039c4nj00138a
10.1039/c4nj01985g, 10.1039c4nj01985g
10.1039/c4qi00138a, 10.1039c4qi00138a
10.1039/c4qi00240g, 10.1039c4qi00240g
10.1039/C4ra01000k, 10.1039c4ra01000k
10.1039/C4ra01269k, 10.1039c4ra01269k
10.1039/C4ra05407e, 10.1039c4ra05407e
10.1039/C4ra05905k, 10.1039c4ra05905k
10.1039/C4ra06295g, 10.1039c4ra06295g
10.1039/C4ra06515h, 10.1039c4ra06515h
10.1039/C4ra07030e, 10.1039c4ra07030e
10.1039/C4ra07101h, 10.1039c4ra07101h
10.1039/C4ra07128j, 10.1039c4ra07128j
10.1039/C4ra10575c, 10.1039c4ra10575c
10.1039/c4ra12263a, 10.1039c4ra12263a
10.1039/C4ra12432d, 10.1039c4ra12432d
10.1039/c4ra12967a, 10.1039c4ra12967a
10.1039/c4ra14607g, 10.1039c4ra14607g
10.1039/c4ra15942j, 10.1039c4ra15942j
10.1039/C4ta00963k, 10.1039c4ta00963k
10.1039/C4ta01174k, 10.1039c4ta01174k
10.1039/C4ta01798f, 10.1039c4ta01798f
10.1039/C4ta01860e, 10.1039c4ta01860e
10.1039/C4ta01900h, 10.1039c4ta01900h
10.1039/C4ta01993h, 10.1039c4ta01993h
10.1039/C4ta02010c, 10.1039c4ta02010c
10.1039/C4ta02568g, 10.1039c4ta02568g
10.1039/C4ta03066d, 10.1039c4ta03066d
10.1039/C4ta03990d, 10.1039c4ta03990d
10.1039/c4ta03992k, 10.1039c4ta03992k
10.1039/c4ta04235b, 10.1039c4ta04235b
10.1039/C4ta04393f, 10.1039c4ta04393f
10.1039/c4ta04770b, 10.1039c4ta04770b
10.1039/c4ta04878d, 10.1039c4ta04878d
10.1039/c4ta05116e, 10.1039c4ta05116e
10.1039/c4ta05225k, 10.1039c4ta05225k
10.1039/C4ta05342g, 10.1039c4ta05342g
10.1039/c4ta05794e, 10.1039c4ta05794e
10.1039/c4ta06496h, 10.1039c4ta06496h
10.1039/c4ta06678b, 10.1039c4ta06678b
10.1039/c4ta06763k, 10.1039c4ta06763k
10.1039/c4ta06820c, 10.1039c4ta06820c
10.1039/c4ta06832g, 10.1039c4ta06832g
10.1039/c4ta07115h, 10.1039c4ta07115h
10.1039/c4ta07197b, 10.1039c4ta07197b
10.1039/c4tb02007c, 10.1039c4tb02007c
10.1039/c5cc00113g, 10.1039c5cc00113g
10.1039/c5cc01281c, 10.1039c5cc01281c
10.1039/c5cc01635e, 10.1039c5cc01635e
10.1039/c5cc01828e, 10.1039c5cc01828e
10.1039/c5cc02539g, 10.1039c5cc02539g
10.1039/c5cc02573g, 10.1039c5cc02573g
10.1039/c5cc02809d, 10.1039c5cc02809d
10.1039/c5cc04230e, 10.1039c5cc04230e
10.1039/c5cc04487a, 10.1039c5cc04487a
10.1039/c5cc04808g, 10.1039c5cc04808g
10.1039/c5cc05072c, 10.1039c5cc05072c
10.1039/c5cc05107j, 10.1039c5cc05107j
10.1039/c5cc05779e, 10.1039c5cc05779e
10.1039/c5cc05850c, 10.1039c5cc05850c
10.1039/c5cc05927e, 10.1039c5cc05927e
10.1039/c5cc06128h, 10.1039c5cc06128h
10.1039/c5cc06209h, 10.1039c5cc06209h
10.1039/c5cc06281k, 10.1039c5cc06281k
10.1039/c5cc07578e, 10.1039c5cc07578e
10.1039/c5ce00015g, 10.1039c5ce00015g
10.1039/c5ce00269a, 10.1039c5ce00269a
10.1039/c5ce00405e, 10.1039c5ce00405e
10.1039/c5ce00591d, 10.1039c5ce00591d
10.1039/c5ce00612k, 10.1039c5ce00612k
10.1039/c5ce00674k, 10.1039c5ce00674k
10.1039/c5ce00729a, 10.1039c5ce00729a
10.1039/c5ce00762c, 10.1039c5ce00762c
10.1039/c5ce00789e, 10.1039c5ce00789e
10.1039/c5ce00848d, 10.1039c5ce00848d
10.1039/c5ce00930h, 10.1039c5ce00930h
10.1039/c5ce00938c, 10.1039c5ce00938c
10.1039/c5ce01001b, 10.1039c5ce01001b
10.1039/c5ce01047k, 10.1039c5ce01047k
10.1039/c5ce01123j, 10.1039c5ce01123j
10.1039/c5ce01192b, 10.1039c5ce01192b
10.1039/c5ce01320h, 10.1039c5ce01320h
10.1039/c5ce01376c, 10.1039c5ce01376c
10.1039/c5cp00581g, 10.1039c5cp00581g
10.1039/c5cp02180d, 10.1039c5cp02180d
10.1039/c5cp06377a, 10.1039c5cp06377a
10.1039/c5cp07422c, 10.1039c5cp07422c
10.1039/c5dt00421g, 10.1039c5dt00421g
10.1039/c5dt00460h, 10.1039c5dt00460h
10.1039/c5dt00762c, 10.1039c5dt00762c
10.1039/c5dt00909j, 10.1039c5dt00909j
10.1039/c5dt01137j, 10.1039c5dt01137j
10.1039/c5dt01770j, 10.1039c5dt01770j
10.1039/c5dt01976a, 10.1039c5dt01976a
10.1039/c5dt02089a, 10.1039c5dt02089a
10.1039/c5dt02379c, 10.1039c5dt02379c
10.1039/c5dt02625c, 10.1039c5dt02625c
10.1039/c5dt02636a, 10.1039c5dt02636a
10.1039/c5dt02651b, 10.1039c5dt02651b
10.1039/c5dt03137k, 10.1039c5dt03137k
10.1039/c5dt03570h, 10.1039c5dt03570h
10.1039/c5ee00808e, 10.1039c5ee00808e
10.1039/c5nj00011d, 10.1039c5nj00011d
10.1039/c5nj00524h, 10.1039c5nj00524h
10.1039/c5nj00618j, 10.1039c5nj00618j
10.1039/c5nj01639h, 10.1039c5nj01639h
10.1039/c5nj02974k, 10.1039c5nj02974k
10.1039/c5nr07368e, 10.1039c5nr07368e
10.1039/c5qi00025d, 10.1039c5qi00025d
10.1039/c5ra01183c, 10.1039c5ra01183c
10.1039/c5ra01204j, 10.1039c5ra01204j
10.1039/c5ra01890k, 10.1039c5ra01890k
10.1039/c5ra02440d, 10.1039c5ra02440d
10.1039/c5ra02756j, 10.1039c5ra02756j
10.1039/c5ra02935j, 10.1039c5ra02935j
10.1039/c5ra03986j, 10.1039c5ra03986j
10.1039/c5ra04295j, 10.1039c5ra04295j
10.1039/c5ra06043e, 10.1039c5ra06043e
10.1039/c5ra10799g, 10.1039c5ra10799g
10.1039/c5ra12700a, 10.1039c5ra12700a
10.1039/c5ra14267a, 10.1039c5ra14267a
10.1039/c5ra18499a, 10.1039c5ra18499a
10.1039/c5ra23888a, 10.1039c5ra23888a
10.1039/c5ra24657a, 10.1039c5ra24657a
10.1039/c5ra25064a, 10.1039c5ra25064a
10.1039/c5sc00614g, 10.1039c5sc00614g
10.1039/c5sc01191d, 10.1039c5sc01191d
10.1039/c5sc01796c, 10.1039c5sc01796c
10.1039/c5sc02587g, 10.1039c5sc02587g
10.1039/c5ta00256g, 10.1039c5ta00256g
10.1039/c5ta00720h, 10.1039c5ta00720h
10.1039/c5ta00963d, 10.1039c5ta00963d
10.1039/c5ta01359c, 10.1039c5ta01359c
10.1039/c5ta01484k, 10.1039c5ta01484k
10.1039/c5ta01776a, 10.1039c5ta01776a
10.1039/c5ta02244d, 10.1039c5ta02244d
10.1039/c5ta02320c, 10.1039c5ta02320c
10.1039/c5ta02357b, 10.1039c5ta02357b
10.1039/c5ta03361f, 10.1039c5ta03361f
10.1039/c5ta03493k, 10.1039c5ta03493k
10.1039/c5ta03537f, 10.1039c5ta03537f
10.1039/c5ta03575a, 10.1039c5ta03575a
10.1039/c5ta04154f, 10.1039c5ta04154f
10.1039/c5ta04937g, 10.1039c5ta04937g
10.1039/c5ta04989j, 10.1039c5ta04989j
10.1039/c5ta05964j, 10.1039c5ta05964j
10.1039/c5ta05997f, 10.1039c5ta05997f
10.1039/c5ta07026k, 10.1039c5ta07026k
10.1039/c5ta08436a, 10.1039c5ta08436a
10.1039/c5ta09132b, 10.1039c5ta09132b
10.1039/c5ta09353h, 10.1039c5ta09353h
10.1039/c6cc00853d, 10.1039c6cc00853d
10.1039/c6ce00057f, 10.1039c6ce00057f
10.1039/c6cp06036f, 10.1039c6cp06036f
10.1039/c6cy02561g, 10.1039c6cy02561g
10.1039/c6dt02150f, 10.1039c6dt02150f
10.1039/c6en00246c, 10.1039c6en00246c
10.1039/c6en00507a, 10.1039c6en00507a
10.1039/c6nj02755e, 10.1039c6nj02755e
10.1039/c6qi00515b, 10.1039c6qi00515b
10.1039/c6ra12280a, 10.1039c6ra12280a
10.1039/c6ra25295h, 10.1039c6ra25295h
10.1039/c6ra26534k, 10.1039c6ra26534k
10.1039/c6ra26806d, 10.1039c6ra26806d
10.1039/c7cp02993d, 10.1039c7cp02993d
10.1039/c7cp03770h, 10.1039c7cp03770h
10.1039/c7cp03841k, 10.1039c7cp03841k
10.1039/c7dt03255b, 10.1039c7dt03255b
10.1039/c7nj01489a, 10.1039c7nj01489a
10.1039/c7nj02279d, 10.1039c7nj02279d
10.1039/c7nj03064a, 10.1039c7nj03064a
10.1039/c7qm00210f, 10.1039c7qm00210f
10.1039/c7ra01362k, 10.1039c7ra01362k
10.1039/c7ra02786a, 10.1039c7ra02786a
10.1039/c7ra06065c, 10.1039c7ra06065c
10.1039/c7ra08507a, 10.1039c7ra08507a
10.1039/c7ra10758g, 10.1039c7ra10758g
10.1039/c7ra11248c, 10.1039c7ra11248c
10.1039/c7sm01977g, 10.1039c7sm01977g
10.1039/c7ta01179b, 10.1039c7ta01179b
10.1039/c7ta01856h, 10.1039c7ta01856h
10.1039/c9nj04017j, 10.1039c9nj04017j
10.1039/c9qm00781d, 10.1039c9qm00781d
10.1039/c9ta07510k, 10.1039c9ta07510k
10.1039/d0dt03205k, 10.1039d0dt03205k
10.1039/d0gc02670k, 10.1039d0gc02670k
10.1039/d0ta07281h, 10.1039d0ta07281h
10.1039/tf9514700088, 10.1039tf9514700088
10.1051/e3sconf/20172200114, 10.1051e3sconf20172200114
10.1061/(asce)0733-9372(2004)130:3(231), 10.1061asce0733937220041303231
10.1063/1.1423665, 10.10631.1423665
10.1063/1.1621073, 10.10631.1621073
10.1063/1.1996573, 10.10631.1996573
10.1063/1.1997285, 10.10631.1997285
10.1063/1.2759896, 10.10631.2759896
10.1063/1.2799516, 10.10631.2799516
10.1063/1.3479041, 10.10631.3479041
10.1063/1.3655373, 10.10631.3655373
10.1063/1.3668138, 10.10631.3668138
10.1063/1.4712025, 10.10631.4712025
10.1063/1.4726255, 10.10631.4726255
10.1063/1.4774332, 10.10631.4774332
10.1063/1.4892670, 10.10631.4892670
10.1063/1.4897351, 10.10631.4897351
10.1063/1.4902816, 10.10631.4902816
10.1071/Ch12270, 10.1071ch12270
10.1071/En06034, 10.1071en06034
10.1080/00268976.2013.785609, 10.108000268976.2013.785609
10.1080/00958972.2013.797966, 10.108000958972.2013.797966
10.1080/00958972.2014.957689, 10.108000958972.2014.957689
10.1080/01457631003603949, 10.108001457631003603949
10.1080/01496390701512034, 10.108001496390701512034
10.1080/01496390802282347, 10.108001496390802282347
10.1080/01496390902775935, 10.108001496390902775935
10.1080/01496395.2010.513360, 10.108001496395.2010.513360
10.1080/01496395.2011.557026, 10.108001496395.2011.557026
10.1080/01496395.2011.594481, 10.108001496395.2011.594481
10.1080/01496395.2012.712600, 10.108001496395.2012.712600
10.1080/01496395.2012.738756, 10.108001496395.2012.738756
10.1080/01496395.2013.812118, 10.108001496395.2013.812118
10.1080/01496395.2014.999789, 10.108001496395.2014.999789
10.1080/01496395.2016.1231692, 10.108001496395.2016.1231692
10.1080/01496395.2017.1345942, 10.108001496395.2017.1345942
10.1080/01496398608058387, 10.108001496398608058387
10.1080/01496399508225610, 10.108001496399508225610
10.1080/01932691.2016.1228070, 10.108001932691.2016.1228070
10.1080/01932691.2016.1261361, 10.108001932691.2016.1261361
10.1080/02603594.2014.976704, 10.108002603594.2014.976704
10.1080/08927020108031359, 10.108008927020108031359
10.1080/08927020410001717254, 10.108008927020410001717254
10.1080/08927020500108429, 10.108008927020500108429
10.1080/08927020600934179, 10.108008927020600934179
10.1080/08927020701275068, 10.108008927020701275068
10.1080/08927020802398926, 10.108008927020802398926
10.1080/08927020802609447, 10.108008927020802609447
10.1080/08927020802660614, 10.108008927020802660614
10.1080/08927020902744672, 10.108008927020902744672
10.1080/08927020902865923, 10.108008927020902865923
10.1080/08927020902988865, 10.108008927020902988865
10.1080/08927022.2011.561431, 10.108008927022.2011.561431
10.1080/08927022.2011.561432, 10.108008927022.2011.561432
10.1080/08927022.2011.583648, 10.108008927022.2011.583648
10.1080/08927022.2011.602974, 10.108008927022.2011.602974
10.1080/08927022.2013.784760, 10.108008927022.2013.784760
10.1080/08927022.2014.923568, 10.108008927022.2014.923568
10.1080/08927022.2015.1030645, 10.108008927022.2015.1030645
10.1080/08927022.2016.1262036, 10.108008927022.2016.1262036
10.1080/08927029508022335, 10.108008927029508022335
10.1080/10610278.2010.523119, 10.108010610278.2010.523119
10.1080/10934529.2017.1316168, 10.108010934529.2017.1316168
10.1080/1536383x.2016.1179287, 10.10801536383x.2016.1179287
10.1080/15422119.2014.884507, 10.108015422119.2014.884507
10.1080/17458080500447241, 10.108017458080500447241
10.1080/19443994.2014.937751, 10.108019443994.2014.937751
10.1081/ss-120000320, 10.1081ss120000320
10.1081/ss-120030488, 10.1081ss120030488
10.1088/0957-4484/26/38/385602, 10.1088095744842638385602
10.1088/2053-1591/aa9738, 10.108820531591aa9738
10.1089/ees.1998.15.191, 10.1089ees.1998.15.191
10.1089/ees.1998.15.203, 10.1089ees.1998.15.203
10.1103/Physrevb.77.224301, 10.1103physrevb.77.224301
10.1103/PhysRevB.79.054305, 10.1103physrevb.79.054305
10.1103/PhysRevE.62.4611, 10.1103physreve.62.4611
10.1107/S205252061501584x, 10.1107s205252061501584x
10.1107/S2052520615022295, 10.1107s2052520615022295
10.1111/ejss.12430, 10.1111ejss.12430
10.1111/j.1755-6724.2010.00347.x, 10.1111j.17556724.2010.00347.x
10.1126/science.1083440, 10.1126science.1083440
10.1126/science.1101982, 10.1126science.1101982
10.1126/science.1120411, 10.1126science.1120411
10.1126/science.1139915, 10.1126science.1139915
10.1126/science.1192160, 10.1126science.1192160
10.1126/science.1194237, 10.1126science.1194237
10.1126/science.1217544, 10.1126science.1217544
10.1126/science.1231451, 10.1126science.1231451
10.1126/science.aat7679, 10.1126science.aat7679
10.1126/science.abd6406, 10.1126science.abd6406
10.1134/s0033173208020070, 10.1134s0033173208020070
10.1134/S0036023612050233, 10.1134s0036023612050233
10.1134/S0036023615070086, 10.1134s0036023615070086
10.1134/S0036024407020173, 10.1134s0036024407020173
10.1134/s0036024414010129, 10.1134s0036024414010129
10.1134/s0036024417080143, 10.1134s0036024417080143
10.1134/S1023193512080113, 10.1134s1023193512080113
10.1134/S1070427213090126, 10.1134s1070427213090126
10.1134/S1070427215080194, 10.1134s1070427215080194
10.1134/s1070427217070230, 10.1134s1070427217070230
10.1134/s1070427217080208, 10.1134s1070427217080208
10.1134/s2070205109020014, 10.1134s2070205109020014
10.1139/t09-057, 10.1139t09057
10.1142/s0218625x13500224, 10.1142s0218625x13500224
10.1142/S1793604712500397, 10.1142s1793604712500397
10.1155/2015/439382, 10.11552015439382
10.1155/2017/8575096, 10.115520178575096
10.1166/jnn.2010.1395, 10.1166jnn.2010.1395
10.1166/jnn.2012.5348, 10.1166jnn.2012.5348
10.1166/jnn.2012.6407, 10.1166jnn.2012.6407
10.1166/jnn.2013.6930, 10.1166jnn.2013.6930
10.1166/jnn.2013.7411, 10.1166jnn.2013.7411
10.1166/jnn.2014.8535, 10.1166jnn.2014.8535
10.1166/jnn.2014.8621, 10.1166jnn.2014.8621
10.1166/jnn.2017.14438, 10.1166jnn.2017.14438
10.1166/jnn.2017.14510, 10.1166jnn.2017.14510
10.1166/sam.2015.2137, 10.1166sam.2015.2137
10.1166/sam.2017.3123, 10.1166sam.2017.3123
10.1166/sam.2017.3214, 10.1166sam.2017.3214
10.1177/0263617415619526, 10.11770263617415619526
10.1177/0263617415619528, 10.11770263617415619528
10.1177/0263617415619532, 10.11770263617415619532
10.1177/0263617415619537, 10.11770263617415619537
10.1177/0263617415619541, 10.11770263617415619541
10.1177/0263617415623423, 10.11770263617415623423
10.1177/0263617416667508, 10.11770263617416667508
10.1177/026361749601300610, 10.1177026361749601300610
10.1246/bcsj.20130157, 10.1246bcsj.20130157
10.1246/Cl.140249, 10.1246cl.140249
10.1246/cl.150217, 10.1246cl.150217
10.1246/cl.150297, 10.1246cl.150297
10.1246/Cl.2011.1089, 10.1246cl.2011.1089
10.1246/Cl.2012.425, 10.1246cl.2012.425
10.1252/jcej.11.209, 10.1252jcej.11.209
10.1252/jcej.18.398, 10.1252jcej.18.398
10.1252/Jcej.37.67, 10.1252jcej.37.67
10.1260/0144-5987.31.4.645, 10.126001445987.31.4.645
10.1260/0263-6174.28.10.903, 10.126002636174.28.10.903
10.1260/0263-6174.28.8-9.823, 10.126002636174.28.89.823
10.1260/0263-6174.29.7.651, 10.126002636174.29.7.651
10.1260/0263-6174.30.8-9.669, 10.126002636174.30.89.669
10.1260/0263-6174.32.5.413, 10.126002636174.32.5.413
10.1260/0263-6174.32.9.707, 10.126002636174.32.9.707
10.1260/0263-6174.33.2.223, 10.126002636174.33.2.223
10.1260/0263617001493422, 10.12600263617001493422
10.1260/026361705776316550, 10.1260026361705776316550
10.1260/026361706778812835, 10.1260026361706778812835
10.1260/026361707782398173, 10.1260026361707782398173
10.1260/026361708787548783, 10.1260026361708787548783
10.13005/ojc/330337, 10.13005ojc330337
10.1360/cjcp2006.19(5).457.6, 10.1360cjcp2006.195.457.6
10.1371/journal.pone.0128436, 10.1371journal.pone.0128436
10.1504/ijnt.2015.067898, 10.1504ijnt.2015.067898
10.1515/9783110516623-111, 10.15159783110516623111
10.1515/ijcre-2015-0216, 10.1515ijcre20150216
10.1517/17425247.2013.741583, 10.151717425247.2013.741583
10.1524/zkri.2013.1629, 10.1524zkri.2013.1629
10.1557/jmr.2004.19.3.930, 10.1557jmr.2004.19.3.930
10.1557/Jmr.2013.357, 10.1557jmr.2013.357
10.1590/0104-6632.20190363s20180036, 10.159001046632.20190363s20180036
10.1590/s0104-66322013000400024, 10.1590s010466322013000400024
10.1680/jsuin.16.00020, 10.1680jsuin.16.00020
10.17344/acsi.2016.2983, 10.17344acsi.2016.2983
10.17576/jsm-2017-4601-20, 10.17576jsm2017460120
10.2118/29194-ms, 10.211829194ms
10.2118/78146-pa, 10.211878146pa
10.2136/sssaj2016.10.0342, 10.2136sssaj2016.10.0342
10.2166/wst.2016.219, 10.2166wst.2016.219
10.2166/wst.2016.492, 10.2166wst.2016.492
10.2166/wst.2017.123, 10.2166wst.2017.123
